"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","Meta Keyword 2","Meta Keywords 2 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-publique-du-commandant-divisionnaire-grc-au-nouveau-brunswick","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.109","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-publique-du-commandant-divisionnaire-grc-au-nouveau-brunswick"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2018/grc-saskatchewan-conclusions-lenquete-independante-decharge-dune-arme-a-feu-policiers","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.098","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2018/grc-saskatchewan-conclusions-lenquete-independante-decharge-dune-arme-a-feu-policiers"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/annonce-concernant-reglement-du-recours-collectif-tiller-et-al","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.058","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/annonce-concernant-reglement-du-recours-collectif-tiller-et-al"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2018/verification-du-casier-judiciaire-cadre-du-processus-recrutement","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.115","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2018/verification-du-casier-judiciaire-cadre-du-processus-recrutement"
"https://www.rcmp-grc.gc.ca/fr/formation-pour-les-policiers-sur-le-cannabis","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.187","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/formation-pour-les-policiers-sur-le-cannabis"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/renseignement-recu-lien-au-dossier-damber-tuccaro","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.037","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/renseignement-recu-lien-au-dossier-damber-tuccaro"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/mise-a-jour-larrestation-dun-employe-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.117","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/mise-a-jour-larrestation-dun-employe-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/grc-a-mene-succes-ses-operations-recouvrement-au-lac-drury","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.039","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/grc-a-mene-succes-ses-operations-recouvrement-au-lac-drury"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/table-ronde-lapplication-loi-drogues-2019-presentation-conjointe-du-scrc-et-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.105","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/table-ronde-lapplication-loi-drogues-2019-presentation-conjointe-du-scrc-et-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-a-suite-du-depot-du-rapport-final-lenquete-nationale-femmes-et-filles","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.042","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-a-suite-du-depot-du-rapport-final-lenquete-nationale-femmes-et-filles"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-du-commissaire-adjoint-lee-bergerman-commandant-divisionnaire-grc-0","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.038","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-du-commissaire-adjoint-lee-bergerman-commandant-divisionnaire-grc-0"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/etablissement-dun-conseil-consultatif-interimaire-gestion-grc-appuyer-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.109","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/etablissement-dun-conseil-consultatif-interimaire-gestion-grc-appuyer-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-du-commissaire-adjoint-ches-parsons-commandant-grc-a-terre-neuve-et","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.123","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-du-commissaire-adjoint-ches-parsons-commandant-grc-a-terre-neuve-et"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/ne-relachez-pas-vos-efforts-meme-si-cest-paques-declaration-du-commandant","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.11","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/ne-relachez-pas-vos-efforts-meme-si-cest-paques-declaration-du-commandant"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-commandante-divisionnaire-projet-assistance","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.056","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-commandante-divisionnaire-projet-assistance"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-commandante-grc-du-manitoba-covid-19","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.051","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-commandante-grc-du-manitoba-covid-19"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-du-surintendant-principal-chris-leather-officier-responsable-des-enquetes","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.123","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/declaration-du-surintendant-principal-chris-leather-officier-responsable-des-enquetes"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/cartes-notes-dallocution-surint-darren-campbell","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.047","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/cartes-notes-dallocution-surint-darren-campbell"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/discours-commissaire-brenda-lucki-funerailles-regimentaires-du-gend-allan-poapst","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.051","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/discours-commissaire-brenda-lucki-funerailles-regimentaires-du-gend-allan-poapst"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/notes-dallocution-surint-darren-campbell","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.056","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/notes-dallocution-surint-darren-campbell"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/mise-a-jour-lenquete-cours-visant-employe-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.121","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/mise-a-jour-lenquete-cours-visant-employe-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-au-sujet-lenquete-mort-subite-survenue-a-happy-valley-goose-bay","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.144","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-au-sujet-lenquete-mort-subite-survenue-a-happy-valley-goose-bay"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/assistant-commissioner-mark-fishers-speech","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.057","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/assistant-commissioner-mark-fishers-speech"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/notes-dallocution-commissaire-adjointe-jodie-boudreau-ceremonie-passation","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.064","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/notes-dallocution-commissaire-adjointe-jodie-boudreau-ceremonie-passation"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-du-sous-commissaire-rapports-blanchiment-dargent-c-b","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.053","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-du-sous-commissaire-rapports-blanchiment-dargent-c-b"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-commissaire-adjoint-jane-maclatchy-concernant-reduction-des-ressources-déployées","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.125","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-commissaire-adjoint-jane-maclatchy-concernant-reduction-des-ressources-d%C3%A9ploy%C3%A9es"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/dechargement-dune-arme-a-feu-a-flin-flon","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.069","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/dechargement-dune-arme-a-feu-a-flin-flon"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-des-excuses-a-famille-damber-tuccaro","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.119","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/declaration-des-excuses-a-famille-damber-tuccaro"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/cartes-discours-surint-darren-campbell-28-avril-2020","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.148","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/cartes-discours-surint-darren-campbell-28-avril-2020"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/grc-wadena-fusillade-impliquant-membre-cause-mort-premiere-nation-fishing-lake","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.147","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/grc-wadena-fusillade-impliquant-membre-cause-mort-premiere-nation-fishing-lake"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/assermentation-officielle-nouvelle-commandante-grc-nouvelle-ecosse-0","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.062","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/assermentation-officielle-nouvelle-commandante-grc-nouvelle-ecosse-0"
"https://www.rcmp-grc.gc.ca/fr/nouvelles?prt%5B0%5D=1149&prt%5B1%5D=1158&prt%5B2%5D=1151&prt%5B3%5D=1152&prt%5B4%5D=1154&prt%5B5%5D=1156&prt%5B6%5D=1153&prt%5B7%5D=1155&prt%5B8%5D=1157&prt%5B9%5D=1159&prt%5B10%5D=1160&prt%5B11%5D=1161&tpe%5B0%5D=33&tpe%5B1%5D=34&nat=All&page=2","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","2","1","0.05","0","0","","","","0.079","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles?prt%5B0%5D=1149&prt%5B1%5D=1158&prt%5B2%5D=1151&prt%5B3%5D=1152&prt%5B4%5D=1154&prt%5B5%5D=1156&prt%5B6%5D=1153&prt%5B7%5D=1155&prt%5B8%5D=1157&prt%5B9%5D=1159&prt%5B10%5D=1160&prt%5B11%5D=1161&tpe%5B0%5D=33&tpe%5B1%5D=34&nat=All&page=2"
"https://www.rcmp-grc.gc.ca/fr/nouvelles?prt%5B0%5D=1149&prt%5B1%5D=1158&prt%5B2%5D=1151&prt%5B3%5D=1152&prt%5B4%5D=1154&prt%5B5%5D=1156&prt%5B6%5D=1153&prt%5B7%5D=1155&prt%5B8%5D=1157&prt%5B9%5D=1159&prt%5B10%5D=1160&prt%5B11%5D=1161&tpe%5B0%5D=33&tpe%5B1%5D=34&nat=All&page=1","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","4","1","0.05","0","0","","","","0.081","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles?prt%5B0%5D=1149&prt%5B1%5D=1158&prt%5B2%5D=1151&prt%5B3%5D=1152&prt%5B4%5D=1154&prt%5B5%5D=1156&prt%5B6%5D=1153&prt%5B7%5D=1155&prt%5B8%5D=1157&prt%5B9%5D=1159&prt%5B10%5D=1160&prt%5B11%5D=1161&tpe%5B0%5D=33&tpe%5B1%5D=34&nat=All&page=1"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/nomination-du-dirigeant-principal-ladministration-grc","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.06","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/nomination-du-dirigeant-principal-ladministration-grc"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/cest-profonde-tristesse-avons-appris-deces-du-caporal-a-retraite-richard-noel","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","4","","1","1","0.05","0","0","","","","0.067","","http://www.rcmp-grc.gc.ca/install.php","HTTP Redirect","https://www.rcmp-grc.gc.ca/fr/nouvelles/2019/cest-profonde-tristesse-avons-appris-deces-du-caporal-a-retraite-richard-noel"
